#Operon 	Genes in Operon
362 	[('16130036', 2176843, 2178120, '+', 'yegT'), ('16130037', 2178117, 2179121, '+', 'yegU'), ('16130038', 2179118, 2180083, '+', 'yegV')]
363 	[('16130041', 2181738, 2182538, '-', 'thiD'), ('16130042', 2182535, 2183323, '-', 'thiM')]
364 	[('16130046', 2185402, 2186436, '-', 'yehA'), ('16130047', 2186452, 2188932, '-', 'yehB'), ('16130048', 2188948, 2189667, '-', 'yehC'), ('16130049', 2189702, 2190244, '-', 'yehD')]
365 	[('90111389', 2202618, 2203706, '+', 'yehL'), ('16130058', 2203717, 2205996, '+', 'yehM'), ('16130059', 2205989, 2207125, '+', 'yehP')]
366 	[('16130062', 2209748, 2210218, '-', 'yehS'), ('90111392', 2210265, 2210984, '-', 'yehT'), ('16130064', 2210981, 2212666, '-', 'yehU')]
367 	[('16130066', 2213767, 2214498, '-', 'yehW'), ('16130067', 2214503, 2215429, '-', 'yehX'), ('16130068', 2215422, 2216579, '-', 'yehY'), ('16130069', 2216586, 2217503, '-', 'osmF')]
368 	[('16130079', 2228646, 2229044, '+', 'yohJ'), ('16130080', 2229041, 2229736, '+', 'yohK')]
369 	[('16130082', 2230900, 2231619, '+', 'sanA'), ('16130083', 2231622, 2231861, '+', 'yeiS')]
370 	[('16130084', 2232055, 2233293, '+', 'preB'), ('90111398', 2233287, 2234522, '+', 'preA')]
371 	[('16130086', 2234765, 2235775, '-', 'mglC'), ('16130087', 2235791, 2237311, '-', 'mglA')]
372 	[('16130090', 2239832, 2240989, '-', 'yeiB'), ('16130091', 2241006, 2241674, '-', 'folE')]
373 	[('16130097', 2248862, 2249719, '+', 'nfo'), ('16130098', 2249722, 2250810, '+', 'yeiI')]
374 	[('16130103', 2255451, 2256389, '-', 'psuG'), ('16130104', 2256377, 2257318, '-', 'psuK')]
375 	[('16130105', 2257741, 2259432, '-', 'fruA'), ('16130106', 2259449, 2260387, '-', 'fruK'), ('16130107', 2260387, 2261517, '-', 'fruB')]
376 	[('16130111', 2265851, 2266837, '+', 'yeiR'), ('90111400', 2266876, 2267589, '+', 'lpxT')]
377 	[('90111401', 2270386, 2272200, '+', 'yejA'), ('16130116', 2272201, 2273295, '+', 'yejB'), ('16130117', 2273295, 2274320, '+', 'yejE'), ('16130118', 2274322, 2275911, '+', 'yejF')]
378 	[('16130120', 2276592, 2277782, '-', 'bcr'), ('16130121', 2277810, 2278505, '-', 'rsuA')]
379 	[('16130125', 2282151, 2282378, '+', 'yejL'), ('16130126', 2282398, 2284158, '+', 'yejM')]
380 	[('16130131', 2289380, 2290432, '-', 'ccmH'), ('16130132', 2290429, 2290986, '-', 'ccmG'), ('16130133', 2290983, 2292926, '-', 'ccmF'), ('16130134', 2292923, 2293402, '-', 'ccmE'), ('16130135', 2293399, 2293608, '-', 'ccmD'), ('16130136', 2293605, 2294342, '-', 'ccmC'), ('16130137', 2294384, 2295046, '-', 'ccmB'), ('90111402', 2295043, 2295666, '-', 'ccmA'), ('16130139', 2295679, 2296281, '-', 'napC'), ('90111403', 2296291, 2296740, '-', 'napB'), ('16130141', 2296737, 2297600, '-', 'napH'), ('16130142', 2297587, 2298282, '-', 'napG'), ('16130143', 2298289, 2300775, '-', 'napA'), ('16130144', 2300772, 2301035, '-', 'napD'), ('16130145', 2301025, 2301519, '-', 'napF')]
381 	[('16130149', 2306713, 2307363, '-', 'alkB'), ('16130150', 2307363, 2308427, '-', 'ada')]
382 	[('16130153', 2311510, 2314182, '+', 'rcsD'), ('16130154', 2314199, 2314849, '+', 'rcsB')]
383 	[('16130156', 2318065, 2319891, '+', 'atoS'), ('16130157', 2319888, 2321273, '+', 'atoC')]
384 	[('16130158', 2321469, 2322131, '+', 'atoD'), ('16130159', 2322131, 2322781, '+', 'atoA'), ('16130160', 2322778, 2324100, '+', 'atoE'), ('16130161', 2324131, 2325315, '+', 'atoB')]
385 	[('16130162', 2325389, 2326165, '-', 'yfaP'), ('16130163', 2326170, 2327819, '-', 'yfaQ')]
386 	[('90111404', 2332358, 2332981, '-', 'yfaT'), ('90111405', 2332978, 2334666, '-', 'yfaA')]
387 	[('16130170', 2345406, 2346536, '+', 'nrdB'), ('16130171', 2346536, 2346790, '+', 'yfaE')]
388 	[('16130174', 2347957, 2349033, '-', 'glpQ'), ('16130175', 2349038, 2350396, '-', 'glpT')]
389 	[('16130176', 2350669, 2352297, '+', 'glpA'), ('16130177', 2352287, 2353546, '+', 'glpB'), ('16130178', 2353543, 2354733, '+', 'glpC')]
390 	[('16130179', 2354926, 2355825, '+', 'yfaD'), ('145698287', 2355838, 2356023, '+', 'ypaA')]
391 	[('16130180', 2356064, 2356867, '-', 'rhmA'), ('90111406', 2356885, 2358174, '-', 'rhmT')]
392 	[('226524733', 2358231, 2359436, '-', 'rhmD'), ('16130183', 2359451, 2360233, '-', 'rhmR')]
393 	[('145698288', 2363950, 2365089, '+', 'arnB'), ('16130189', 2365093, 2366061, '+', 'arnC'), ('16130190', 2366061, 2368043, '+', 'arnA'), ('16130191', 2368040, 2368930, '+', 'arnD'), ('16130192', 2368930, 2370582, '+', 'arnT'), ('94541119', 2370579, 2370914, '+', 'arnE'), ('90111409', 2370914, 2371300, '+', 'arnF')]
394 	[('16130195', 2371670, 2373025, '-', 'menE'), ('16130196', 2373022, 2373984, '-', 'menC'), ('16130197', 2373984, 2374841, '-', 'menB'), ('16130198', 2374856, 2375614, '-', 'menH'), ('16130199', 2375611, 2377281, '-', 'menD')]
395 	[('145698289', 2388070, 2389527, '-', 'nuoN'), ('16130212', 2389534, 2391063, '-', 'nuoM')]
396 	[('16130213', 2391227, 2393068, '-', 'nuoL'), ('16130214', 2393065, 2393367, '-', 'nuoK'), ('16130215', 2393364, 2393918, '-', 'nuoJ'), ('16130216', 2393930, 2394472, '-', 'nuoI'), ('16130217', 2394487, 2395464, '-', 'nuoH'), ('145698290', 2395461, 2398187, '-', 'nuoG')]
397 	[('16130219', 2398240, 2399577, '-', 'nuoF'), ('16130220', 2399574, 2400074, '-', 'nuoE'), ('145698291', 2400077, 2401867, '-', 'nuoC')]
398 	[('16130222', 2401973, 2402635, '-', 'nuoB'), ('49176207', 2402651, 2403094, '-', 'nuoA')]
399 	[('90111414', 2409461, 2410111, '-', 'yfbT'), ('90111415', 2410122, 2410616, '-', 'yfbU')]
400 	[('16130238', 2419347, 2419709, '+', 'folX'), ('16130239', 2419730, 2420623, '+', 'yfcH')]
401 	[('16130241', 2421758, 2422531, '-', 'hisP'), ('16130242', 2422539, 2423255, '-', 'hisM'), ('16130243', 2423252, 2423938, '-', 'hisQ')]
402 	[('16130247', 2426743, 2428260, '-', 'purF'), ('16130248', 2428297, 2428785, '-', 'cvpA')]
403 	[('90111417', 2429044, 2429706, '-', 'dedD'), ('16130250', 2429696, 2430964, '-', 'folC')]
404 	[('16130253', 2432846, 2433658, '-', 'truA'), ('16130254', 2433658, 2434671, '-', 'usg')]
405 	[('16130260', 2441913, 2442191, '-', 'yfcL'), ('16130261', 2442225, 2442773, '-', 'yfcM'), ('16130262', 2442773, 2443582, '-', 'yfcA'), ('16130263', 2443582, 2444406, '-', 'mepA'), ('16130264', 2444410, 2445495, '-', 'aroC'), ('90111419', 2445530, 2446462, '-', 'prmB')]
406 	[('90111420', 2447250, 2448071, '-', 'yfcO'), ('16130268', 2448073, 2448612, '-', 'yfcP'), ('16130269', 2448609, 2449097, '-', 'yfcQ'), ('16130270', 2449094, 2449606, '-', 'yfcR'), ('16130271', 2449606, 2450358, '-', 'yfcS')]
407 	[('16130274', 2455037, 2457181, '-', 'fadJ'), ('16130275', 2457181, 2458491, '-', 'fadI')]
408 	[('16130282', 2465877, 2466239, '+', 'gtrA'), ('16130283', 2466236, 2467156, '+', 'gtrB'), ('16130284', 2467153, 2468484, '+', 'gtrS')]
409 	[('90111424', 2473006, 2473542, '+', 'yfdR'), ('16130294', 2473533, 2473895, '+', 'yfdS'), ('16130295', 2473895, 2474200, '+', 'yfdT')]
410 	[('16130297', 2475869, 2477206, '+', 'dsdX'), ('16130298', 2477224, 2478552, '+', 'dsdA')]
411 	[('16130299', 2478660, 2480198, '-', 'emrY'), ('16130300', 2480198, 2481361, '-', 'emrK')]
412 	[('16130301', 2481777, 2482391, '+', 'evgA'), ('16130302', 2482396, 2485989, '+', 'evgS')]
413 	[('16130312', 2496693, 2498390, '+', 'ypdA'), ('16130313', 2498405, 2499139, '+', 'ypdB'), ('16130314', 2499152, 2500009, '+', 'ypdC')]
414 	[('16130315', 2500012, 2502507, '-', 'fryA'), ('16130316', 2502532, 2503569, '-', 'ypdE'), ('16130317', 2503569, 2504654, '-', 'ypdF'), ('16130318', 2504669, 2505916, '-', 'fryC'), ('16130319', 2505938, 2506264, '-', 'fryB')]
415 	[('90111429', 2516489, 2516833, '+', 'yfeC'), ('226524736', 2516835, 2517227, '+', 'yfeD')]
416 	[('94541121', 2525963, 2526181, '-', 'ypeB'), ('16130337', 2526183, 2528198, '-', 'ligA')]
417 	[('16130341', 2531786, 2532043, '+', 'ptsH'), ('16130342', 2532088, 2533815, '+', 'ptsI'), ('16130343', 2533856, 2534365, '+', 'crr')]
418 	[('16130345', 2535364, 2535738, '+', 'yfeK'), ('16130346', 2535771, 2536505, '+', 'yfeS')]
419 	[('16130348', 2537739, 2538836, '-', 'cysA'), ('90111430', 2538826, 2539701, '-', 'cysW'), ('16130349', 2539701, 2540534, '-', 'cysU'), ('16130350', 2540534, 2541550, '-', 'cysP')]
420 	[('16130353', 2543795, 2544691, '+', 'murQ'), ('16130354', 2544695, 2546119, '+', 'murP'), ('90111432', 2546124, 2547428, '+', 'yfeW')]
421 	[('90111434', 2549299, 2549748, '-', 'yfeZ'), ('90111435', 2549735, 2550160, '-', 'ypeA')]
422 	[('16130360', 2550374, 2551243, '+', 'amiA'), ('16130361', 2551247, 2552146, '+', 'hemF')]
423 	[('16130362', 2552152, 2553204, '-', 'eutR'), ('90111436', 2553250, 2553750, '-', 'eutK'), ('16130364', 2553763, 2554422, '-', 'eutL'), ('16130365', 2554432, 2555319, '-', 'eutC'), ('90111437', 2555340, 2556701, '-', 'eutB')]
424 	[('16130369', 2559390, 2559635, '+', 'yffM'), ('145698296', 2559647, 2560015, '+', 'yffN')]
425 	[('16130371', 2560133, 2560549, '+', 'yffO'), ('16130372', 2560546, 2561139, '+', 'yffP')]
426 	[('145698297', 2561614, 2561991, '+', 'yffQ'), ('16130374', 2562002, 2562394, '+', 'yffR')]
427 	[('16130376', 2563503, 2564906, '-', 'eutA'), ('16130377', 2564903, 2566129, '-', 'eutH')]
428 	[('90111438', 2566346, 2567533, '-', 'eutG'), ('16130379', 2567523, 2568359, '-', 'eutJ'), ('16130380', 2568370, 2569773, '-', 'eutE'), ('16130381', 2569785, 2570072, '-', 'eutN')]
429 	[('90111439', 2570179, 2570472, '-', 'eutM'), ('16130383', 2570511, 2571527, '-', 'eutD'), ('16130384', 2571524, 2572327, '-', 'eutT'), ('16130385', 2572324, 2573025, '-', 'eutQ'), ('16130386', 2573000, 2573479, '-', 'eutP'), ('90111440', 2573492, 2573827, '-', 'eutS')]
430 	[('16130389', 2576688, 2577638, '+', 'talA'), ('16130390', 2577658, 2579661, '+', 'tktB')]
431 	[('16130396', 2589269, 2589625, '+', 'yffB'), ('16130397', 2589629, 2590756, '+', 'dapE'), ('94541122', 2590784, 2590984, '+', 'ypfN')]
432 	[('16130399', 2591866, 2593881, '-', 'tmcA'), ('16130400', 2593896, 2594759, '-', 'ypfJ')]
433 	[('90111442', 2595853, 2596887, '-', 'bamC'), ('16130403', 2596904, 2597782, '-', 'dapA')]
434 	[('90111443', 2597928, 2598500, '+', 'gcvR'), ('16130405', 2598500, 2598970, '+', 'bcp')]
435 	[('90111444', 2599223, 2599840, '+', 'hyfA'), ('16130407', 2599840, 2601858, '+', 'hyfB'), ('90111445', 2601869, 2602816, '+', 'hyfC'), ('16130409', 2602833, 2604272, '+', 'hyfD'), ('16130410', 2604284, 2604934, '+', 'hyfE'), ('16130411', 2604939, 2606519, '+', 'hyfF'), ('16130412', 2606509, 2608176, '+', 'hyfG'), ('16130413', 2608186, 2608731, '+', 'hyfH'), ('16130414', 2608728, 2609486, '+', 'hyfI'), ('90111446', 2609479, 2609892, '+', 'hyfJ'), ('90111447', 2609922, 2611934, '+', 'hyfR'), ('16130417', 2611956, 2612804, '+', 'focB')]
436 	[('16130419', 2614116, 2615579, '+', 'yfgC'), ('16130420', 2615600, 2615959, '+', 'yfgD')]
437 	[('16130424', 2619219, 2620256, '+', 'purM'), ('16130425', 2620256, 2620894, '+', 'purN')]
438 	[('16130426', 2621066, 2623132, '+', 'ppk'), ('16130427', 2623137, 2624678, '+', 'ppx')]
439 	[('16130430', 2627814, 2628332, '+', 'yfgH'), ('16130431', 2628348, 2628887, '+', 'yfgI')]
440 	[('16130437', 2635496, 2636674, '-', 'bamB'), ('16130438', 2636685, 2637305, '-', 'yfgM'), ('16130439', 2637323, 2638597, '-', 'hisS')]
441 	[('16130440', 2638708, 2639826, '-', 'ispG'), ('16130441', 2639853, 2640866, '-', 'rodZ')]
442 	[('16130444', 2643035, 2645347, '-', 'pbpC'), ('16130445', 2645348, 2650309, '-', 'yfhM')]
443 	[('16130449', 2654558, 2654758, '-', 'iscX'), ('16130450', 2654770, 2655105, '-', 'fdx'), ('16130451', 2655107, 2656957, '-', 'hscA'), ('16130452', 2656974, 2657489, '-', 'hscB')]
444 	[('16130453', 2657585, 2657908, '-', 'iscA'), ('16130454', 2657925, 2658311, '-', 'iscU'), ('49176235', 2658339, 2659553, '-', 'iscS')]
445 	[('16130463', 2667054, 2668415, '+', 'hcaE'), ('16130464', 2668412, 2668930, '+', 'hcaF'), ('16130465', 2668930, 2669250, '+', 'hcaC'), ('16130466', 2669247, 2670059, '+', 'hcaB'), ('16130467', 2670069, 2671271, '+', 'hcaD')]
446 	[('16130469', 2671838, 2672710, '-', 'yphB'), ('90111455', 2672722, 2673783, '-', 'yphC')]
447 	[('16130471', 2673849, 2674847, '-', 'yphD'), ('16130472', 2674872, 2676383, '-', 'yphE'), ('16130473', 2676406, 2677389, '-', 'yphF')]
448 	[('16130479', 2685491, 2686825, '-', 'glrR'), ('16130480', 2686815, 2687528, '-', 'yfhG')]
449 	[('16130488', 2698640, 2699020, '-', 'acpS'), ('16130489', 2699020, 2699751, '-', 'pdxJ'), ('16130490', 2699763, 2700491, '-', 'recO'), ('16130491', 2700503, 2701408, '-', 'era'), ('16130492', 2701405, 2702085, '-', 'rnc')]
450 	[('16130493', 2702357, 2703331, '-', 'lepB'), ('16130494', 2703347, 2705146, '-', 'lepA')]
451 	[('16130495', 2705344, 2705823, '-', 'rseC'), ('16130496', 2705820, 2706776, '-', 'rseB'), ('16130497', 2706776, 2707426, '-', 'rseA'), ('16130498', 2707459, 2708034, '-', 'rpoE')]
452 	[('90111463', 2717245, 2717943, '+', 'yfiP'), ('16130509', 2717975, 2720635, '+', 'yfiQ')]
453 	[('90111464', 2720749, 2722104, '+', 'pssA'), ('145698302', 2722150, 2722473, '+', 'yfiM')]
454 	[('16130514', 2732325, 2733056, '-', 'yfiH'), ('16130515', 2733053, 2734033, '-', 'rluD')]
455 	[('16130521', 2736970, 2738091, '-', 'tyrA'), ('16130522', 2738102, 2739172, '-', 'aroF')]
456 	[('16130524', 2739897, 2740415, '+', 'yfiR'), ('16130525', 2740405, 2741631, '+', 'yfiN'), ('16130526', 2741647, 2742129, '+', 'yfiB')]
457 	[('16130527', 2742205, 2742552, '-', 'rplS'), ('16130528', 2742594, 2743361, '-', 'trmD'), ('90111466', 2743392, 2743940, '-', 'rimM'), ('16130530', 2743959, 2744207, '-', 'rpsP')]
458 	[('145698303', 2745984, 2746775, '+', 'ypjD'), ('145698304', 2746796, 2748082, '+', 'yfjD')]
459 	[('90111469', 2752030, 2752320, '-', 'ratB'), ('16130538', 2752310, 2752786, '-', 'ratA')]
460 	[('16130545', 2759373, 2761562, '-', 'yfjK'), ('16130546', 2761559, 2763175, '-', 'yfjL')]
461 	[('16130548', 2763940, 2765013, '+', 'rnlA'), ('90111470', 2765006, 2765377, '+', 'rnlB')]
462 	[('16130552', 2767725, 2768426, '+', 'yfjR'), ('90111471', 2768467, 2768703, '+', 'ypjK'), ('90111472', 2768703, 2769146, '+', 'yfjS'), ('16130554', 2769170, 2769637, '+', 'yfjT')]
463 	[('16130558', 2773941, 2774399, '+', 'yfjX'), ('16130559', 2774408, 2774890, '+', 'yfjY'), ('94541123', 2774899, 2775099, '+', 'ypjJ'), ('16130560', 2775137, 2775454, '+', 'yfjZ'), ('16130561', 2775475, 2775804, '+', 'ypjF')]
464 	[('90111476', 2787007, 2787984, '+', 'csiD'), ('90111477', 2788004, 2789272, '+', 'lhgO'), ('16130575', 2789295, 2790743, '+', 'gabD'), ('16130576', 2790757, 2792037, '+', 'gabT')]
465 	[('16130577', 2792275, 2793675, '+', 'gabP'), ('90111478', 2793696, 2794358, '+', 'csiR')]
466 	[('16130581', 2795233, 2795532, '+', 'ygaV'), ('16130582', 2795542, 2796066, '+', 'ygaP')]
467 	[('16130587', 2798745, 2798990, '+', 'nrdH'), ('16130588', 2798987, 2799397, '+', 'nrdI'), ('16130589', 2799370, 2801514, '+', 'nrdE'), ('16130590', 2801524, 2802483, '+', 'nrdF')]
468 	[('16130591', 2802837, 2804039, '+', 'proV'), ('16130592', 2804032, 2805096, '+', 'proW')]
469 	[('16130594', 2807639, 2808376, '+', 'ygaZ'), ('16130595', 2808366, 2808701, '+', 'ygaH')]
470 	[('16130597', 2809449, 2810621, '+', 'emrA'), ('16130598', 2810638, 2812176, '+', 'emrB')]
471 	[('16130601', 2814534, 2814962, '-', 'yqaA'), ('16130602', 2814959, 2815525, '-', 'yqaB')]
472 	[('49176260', 2823854, 2824417, '+', 'srlA'), ('49176261', 2824414, 2825373, '+', 'srlE'), ('16130611', 2825384, 2825755, '+', 'srlB'), ('16130612', 2825759, 2826538, '+', 'srlD')]
473 	[('16130614', 2827069, 2827842, '+', 'srlR'), ('90111480', 2827835, 2828800, '+', 'gutQ')]
474 	[('16130617', 2830498, 2831937, '+', 'norV'), ('16130618', 2831934, 2833067, '+', 'norW')]
475 	[('49176263', 2837546, 2839003, '+', 'ascF'), ('16130623', 2839012, 2840436, '+', 'ascB')]
476 	[('16130624', 2840595, 2841065, '-', 'hycI'), ('16130625', 2841058, 2841468, '-', 'hycH'), ('16130626', 2841465, 2842232, '-', 'hycG'), ('16130627', 2842232, 2842774, '-', 'hycF'), ('16130628', 2842784, 2844493, '-', 'hycE'), ('16130629', 2844511, 2845434, '-', 'hycD'), ('16130630', 2845437, 2847263, '-', 'hycC'), ('16130631', 2847260, 2847871, '-', 'hycB')]
477 	[('16130633', 2848669, 2849019, '+', 'hypA'), ('16130634', 2849023, 2849895, '+', 'hypB'), ('16130635', 2849886, 2850158, '+', 'hypC'), ('16130636', 2850158, 2851279, '+', 'hypD'), ('226524740', 2851276, 2852286, '+', 'hypE')]
478 	[('16130643', 2859452, 2860360, '+', 'ygbJ'), ('16130644', 2860357, 2861523, '+', 'ygbK')]
479 	[('16130645', 2861615, 2862253, '+', 'ygbL'), ('16130646', 2862258, 2863034, '+', 'ygbM')]
480 	[('16130650', 2866915, 2867541, '-', 'pcm'), ('16130651', 2867535, 2868296, '-', 'surE'), ('16130652', 2868277, 2869326, '-', 'truD'), ('16130653', 2869323, 2869802, '-', 'ispF'), ('16130654', 2869802, 2870512, '-', 'ispD'), ('16130655', 2870531, 2870842, '-', 'ftsB')]
481 	[('16130657', 2871409, 2872014, '-', 'cysC'), ('16130658', 2872014, 2873441, '-', 'cysN'), ('16130659', 2873443, 2874351, '-', 'cysD')]
482 	[('90111482', 2876591, 2876875, '-', 'ygbF'), ('16130662', 2876877, 2877794, '-', 'ygbT'), ('16130663', 2877810, 2878409, '-', 'casE'), ('90111483', 2878396, 2879070, '-', 'casD'), ('16130665', 2879073, 2880164, '-', 'casC'), ('16130666', 2880177, 2880659, '-', 'casB'), ('16130667', 2880652, 2882160, '-', 'casA')]
483 	[('16130670', 2886409, 2888121, '-', 'cysI'), ('16130671', 2888121, 2889920, '-', 'cysJ')]
484 	[('90111484', 2890679, 2891950, '+', 'ygcN'), ('90111485', 2891941, 2892201, '+', 'ygcO'), ('16130675', 2892218, 2892793, '+', 'ygcP')]
485 	[('90111486', 2892941, 2893801, '-', 'ygcQ'), ('90111487', 2893798, 2894577, '-', 'ygcR'), ('90111488', 2894555, 2895892, '-', 'ygcS')]
486 	[('16130682', 2898614, 2899891, '+', 'yqcE'), ('16130683', 2899918, 2901396, '+', 'ygcE')]
487 	[('226524742', 2903579, 2903719, '+', 'yqcG'), ('90111490', 2903733, 2904605, '+', 'ygcG')]
488 	[('16130689', 2908778, 2909113, '-', 'mazF'), ('16130690', 2909113, 2909361, '-', 'mazE')]
489 	[('16130691', 2909439, 2911673, '-', 'relA'), ('16130692', 2911721, 2913022, '-', 'rlmC')]
490 	[('16130694', 2916067, 2917407, '-', 'gudD'), ('16130695', 2917428, 2918768, '-', 'gudX'), ('16130696', 2918770, 2920122, '-', 'gudP')]
491 	[('16130697', 2920557, 2921006, '-', 'yqcA'), ('16130698', 2921024, 2921806, '-', 'truC'), ('16130699', 2921806, 2922135, '-', 'yqcC')]
492 	[('345452723', 2929887, 2931035, '-', 'fucO'), ('16130707', 2931063, 2931710, '-', 'fucA')]
493 	[('16130708', 2932257, 2933573, '+', 'fucP'), ('16130709', 2933606, 2935381, '+', 'fucI')]
494 	[('16130710', 2935460, 2936908, '+', 'fucK'), ('16130711', 2936910, 2937332, '+', 'fucU')]
495 	[('16130713', 2938165, 2939265, '-', 'rlmM'), ('16130714', 2939258, 2939653, '-', 'ygdD'), ('16130715', 2939672, 2940589, '-', 'gcvA')]
496 	[('16130717', 2941359, 2942564, '+', 'csdA'), ('16130718', 2942564, 2943007, '+', 'csdE')]
497 	[('16130723', 2948657, 2950483, '-', 'recD'), ('16130724', 2950483, 2954025, '-', 'recB'), ('16130725', 2954018, 2956906, '-', 'ptrA')]
498 	[('16130726', 2957082, 2960450, '-', 'recC'), ('16130727', 2960463, 2960786, '-', 'ppdC'), ('90111493', 2960771, 2961178, '-', 'ygdB'), ('16130729', 2961175, 2961738, '-', 'ppdB'), ('16130730', 2961729, 2962199, '-', 'ppdA')]
499 	[('16130731', 2962383, 2963177, '-', 'thyA'), ('16130732', 2963184, 2964059, '-', 'lgt')]
500 	[('16130733', 2964210, 2966456, '-', 'ptsP'), ('16130734', 2966469, 2966999, '-', 'rppH')]
501 	[('16130739', 2970691, 2971884, '-', 'lplT'), ('16130740', 2971877, 2974036, '-', 'aas')]
502 	[('16130746', 2980519, 2981280, '-', 'kduD'), ('16130747', 2981310, 2982146, '-', 'kduI')]
503 	[('16130751', 2986524, 2987333, '+', 'yqeI'), ('90111496', 2987326, 2987808, '+', 'yqeJ')]
504 	[('226524744', 2987841, 2987921, '-', 'yqeL'), ('90111497', 2987957, 2988382, '-', 'yqeK')]
505 	[('16130763', 2994394, 2995299, '-', 'insD'), ('145698306', 2995257, 2995622, '-', 'insC')]
506 	[('16130768', 2998367, 3000625, '+', 'xdhA'), ('16130769', 3000636, 3001514, '+', 'xdhB'), ('16130770', 3001511, 3001990, '+', 'xdhC')]
507 	[('90111504', 3008050, 3009435, '+', 'hyuA'), ('16130776', 3009483, 3010415, '+', 'yqeA')]
508 	[('16130777', 3010636, 3012261, '-', 'yqeB'), ('90111505', 3012309, 3013079, '-', 'yqeC')]
509 	[('16130780', 3014082, 3017180, '+', 'ygfK'), ('90111506', 3017183, 3018511, '+', 'ssnA')]
510 	[('16130782', 3018562, 3019341, '+', 'ygfM'), ('16130783', 3019338, 3022208, '+', 'xdhD')]
511 	[('90111507', 3022373, 3023773, '+', 'xanQ'), ('16130785', 3023788, 3025107, '+', 'guaD'), ('49176279', 3025143, 3026510, '+', 'ygfQ')]
512 	[('90111508', 3026546, 3027034, '-', 'ygfS'), ('90111509', 3027034, 3028953, '-', 'ygfT')]
513 	[('90111510', 3029389, 3030837, '+', 'ygfU'), ('226524745', 3030839, 3030964, '+', 'yqfG')]
514 	[('16130792', 3031679, 3033196, '-', 'lysS'), ('16130793', 3033206, 3034304, '-', 'prfB')]
515 	[('16130794', 3034395, 3036128, '-', 'recJ'), ('16130795', 3036134, 3036844, '-', 'dsbC'), ('16130796', 3036869, 3037765, '-', 'xerD')]
516 	[('16130798', 3038438, 3038845, '-', 'ygfX'), ('16130799', 3038826, 3039092, '-', 'ygfY')]
517 	[('16130806', 3047182, 3047571, '-', 'gcvH'), ('16130807', 3047595, 3048689, '-', 'gcvT')]
518 	[('16130808', 3049137, 3050339, '-', 'visC'), ('16130809', 3050362, 3051540, '-', 'ubiH'), ('16130810', 3051537, 3052862, '-', 'pepP'), ('90111511', 3052888, 3053466, '-', 'ygfB')]
519 	[('16130818', 3058872, 3061016, '+', 'scpA'), ('16130819', 3061009, 3062004, '+', 'argK'), ('90111512', 3062015, 3062800, '+', 'scpB'), ('16130821', 3062824, 3064302, '+', 'scpC')]
520 	[('16130829', 3071998, 3072711, '-', 'yggC'), ('16130830', 3072708, 3073217, '-', 'yggD'), ('16130831', 3073239, 3074204, '-', 'yggF'), ('49176285', 3074201, 3075478, '-', 'yggP'), ('16130834', 3075493, 3076881, '-', 'cmtA'), ('16130835', 3076909, 3077352, '-', 'cmtB')]
521 	[('16130839', 3081957, 3083933, '-', 'speA'), ('145698307', 3083942, 3084073, '-', 'yqgB')]
522 	[('90111515', 3089156, 3089887, '+', 'rsmE'), ('16130848', 3089900, 3090850, '+', 'gshB')]
523 	[('90111516', 3090959, 3091522, '+', 'yqgE'), ('16130850', 3091522, 3091938, '+', 'yqgF')]
524 	[('16130852', 3093120, 3093824, '+', 'yggS'), ('16130853', 3093842, 3094408, '+', 'yggT'), ('90111518', 3094405, 3094695, '+', 'yggU'), ('16130855', 3094703, 3095296, '+', 'rdgB'), ('16130856', 3095289, 3096425, '+', 'yggW')]
525 	[('90111519', 3099829, 3100155, '-', 'yggL'), ('16130861', 3100155, 3100874, '-', 'trmI')]
526 	[('16130862', 3101035, 3102087, '+', 'mutY'), ('16130863', 3102115, 3102390, '+', 'yggX')]
527 	[('16130876', 3119656, 3121827, '-', 'glcB'), ('16130877', 3121849, 3122253, '-', 'glcG'), ('49176294', 3122258, 3123481, '-', 'glcF'), ('49176295', 3123492, 3124544, '-', 'glcE'), ('16130879', 3124544, 3126043, '-', 'glcD')]
528 	[('49176296', 3129363, 3130430, '-', 'yghQ'), ('16130884', 3130476, 3131234, '-', 'yghR'), ('16130885', 3131266, 3131979, '-', 'yghS')]
529 	[('16130890', 3137738, 3137986, '-', 'hybG'), ('16130891', 3137999, 3138340, '-', 'hybF'), ('16130892', 3138333, 3138821, '-', 'hybE'), ('16130893', 3138814, 3139308, '-', 'hybD'), ('16130894', 3139308, 3141011, '-', 'hybC'), ('16130895', 3141008, 3142186, '-', 'hybB'), ('16130896', 3142176, 3143162, '-', 'hybA'), ('16130897', 3143165, 3144283, '-', 'hybO')]
530 	[('16130903', 3148840, 3149265, '-', 'exbD'), ('16130904', 3149272, 3150006, '-', 'exbB')]
531 	[('16130917', 3165873, 3166268, '-', 'mqsA'), ('16130918', 3166270, 3166566, '-', 'mqsR')]
532 	[('16130921', 3167850, 3168509, '+', 'qseB'), ('16130922', 3168506, 3169855, '+', 'qseC')]
533 	[('16130924', 3170552, 3171133, '+', 'mdaB'), ('16130925', 3171164, 3171478, '+', 'ygiN')]
